pollscore,state,end_date,population,candidate_name,pct
-1.2,Pennsylvania,2024-09-16,lv,Donald Trump,48.0
0.2,,2024-09-16,lv,Kamala Harris,43.0
0.2,,2024-09-16,lv,Donald Trump,42.0
0.2,,2024-09-16,lv,Kamala Harris,47.0
0.2,,2024-09-16,lv,Donald Trump,45.0
,California,2024-09-16,lv,Kamala Harris,59.0
,California,2024-09-16,lv,Donald Trump,34.0
,California,2024-09-16,lv,Donald Trump,34.0
-1.5,,2024-09-16,lv,Kamala Harris,47.0
-1.5,,2024-09-16,lv,Donald Trump,47.0
-1.5,,2024-09-16,rv,Kamala Harris,46.0
-1.5,,2024-09-16,rv,Donald Trump,47.0
-1.5,,2024-09-16,rv,Kamala Harris,45.0
-1.5,,2024-09-16,rv,Donald Trump,46.0
-1.5,,2024-09-16,lv,Kamala Harris,46.0
-1.5,,2024-09-16,lv,Donald Trump,46.0
-0.8,New York,2024-09-16,lv,Kamala Harris,52.0
-0.8,New York,2024-09-16,lv,Donald Trump,40.0
-0.8,New York,2024-09-16,lv,Kamala Harris,55.0
-0.8,New York,2024-09-16,lv,Donald Trump,42.0
-1.5,Pennsylvania,2024-09-16,rv,Kamala Harris,50.0
-1.5,Pennsylvania,2024-09-16,rv,Donald Trump,46.0
-1.5,Pennsylvania,2024-09-16,lv,Kamala Harris,50.0
-1.5,Pennsylvania,2024-09-16,lv,Donald Trump,46.0
-1.5,Pennsylvania,2024-09-16,rv,Kamala Harris,48.0
-1.5,Pennsylvania,2024-09-16,rv,Donald Trump,45.0
-1.5,Pennsylvania,2024-09-16,lv,Kamala Harris,49.0
-1.5,Pennsylvania,2024-09-16,lv,Donald Trump,45.0
-0.4,Nevada,2024-09-16,lv,Kamala Harris,48.0
-0.4,Nevada,2024-09-16,lv,Donald Trump,47.0
-0.4,Nevada,2024-09-16,rv,Kamala Harris,48.0
-0.4,Nevada,2024-09-16,rv,Donald Trump,45.0
-0.4,Nevada,2024-09-16,lv,Kamala Harris,47.0
-0.4,Nevada,2024-09-16,lv,Donald Trump,47.0
-0.4,Nevada,2024-09-16,rv,Kamala Harris,46.0
-0.4,Nevada,2024-09-16,rv,Donald Trump,43.0
,Arizona,2024-09-16,lv,Kamala Harris,49.8
,Arizona,2024-09-16,lv,Donald Trump,48.2
,Arizona,2024-09-16,lv,Kamala Harris,50.7
,Arizona,2024-09-16,lv,Donald Trump,49.3
,Arizona,2024-09-16,a,Kamala Harris,50.8
,Arizona,2024-09-16,a,Donald Trump,46.0
,Arizona,2024-09-16,rv,Kamala Harris,50.8
,Arizona,2024-09-16,rv,Donald Trump,46.4
,Georgia,2024-09-16,lv,Kamala Harris,49.5
,Georgia,2024-09-16,lv,Donald Trump,48.3
,Georgia,2024-09-16,lv,Kamala Harris,50.5
,Georgia,2024-09-16,lv,Donald Trump,49.5
,Georgia,2024-09-16,a,Kamala Harris,51.6
,Georgia,2024-09-16,a,Donald Trump,45.2
,Georgia,2024-09-16,rv,Kamala Harris,52.1
,Georgia,2024-09-16,rv,Donald Trump,45.46
,Michigan,2024-09-16,lv,Kamala Harris,48.7
,Michigan,2024-09-16,lv,Donald Trump,48.0
,Michigan,2024-09-16,lv,Kamala Harris,50.6
,Michigan,2024-09-16,lv,Donald Trump,49.4
,Michigan,2024-09-16,a,Kamala Harris,49.2
,Michigan,2024-09-16,a,Donald Trump,46.7
,Michigan,2024-09-16,rv,Kamala Harris,49.9
,Michigan,2024-09-16,rv,Donald Trump,46.47
,Nevada,2024-09-16,lv,Kamala Harris,49.4
,Nevada,2024-09-16,lv,Donald Trump,47.9
,Nevada,2024-09-16,lv,Kamala Harris,51.4
,Nevada,2024-09-16,lv,Donald Trump,48.6
,Nevada,2024-09-16,a,Kamala Harris,50.4
,Nevada,2024-09-16,a,Donald Trump,46.0
,Nevada,2024-09-16,rv,Kamala Harris,50.8
,Nevada,2024-09-16,rv,Donald Trump,46.2
,North Carolina,2024-09-16,lv,Kamala Harris,45.8
,North Carolina,2024-09-16,lv,Donald Trump,51.4
,North Carolina,2024-09-16,lv,Kamala Harris,47.1
,North Carolina,2024-09-16,lv,Donald Trump,52.9
,North Carolina,2024-09-16,a,Kamala Harris,48.2
,North Carolina,2024-09-16,a,Donald Trump,48.4
,North Carolina,2024-09-16,rv,Kamala Harris,47.48
,North Carolina,2024-09-16,rv,Donald Trump,49.2
,Ohio,2024-09-16,lv,Kamala Harris,45.6
,Ohio,2024-09-16,lv,Donald Trump,52.2
,Ohio,2024-09-16,lv,Kamala Harris,46.7
,Ohio,2024-09-16,lv,Donald Trump,53.3
,Ohio,2024-09-16,a,Kamala Harris,44.51
,Ohio,2024-09-16,a,Donald Trump,52.2
,Ohio,2024-09-16,rv,Kamala Harris,45.9
,Ohio,2024-09-16,rv,Donald Trump,51.48
,Pennsylvania,2024-09-16,lv,Kamala Harris,49.9
,Pennsylvania,2024-09-16,lv,Donald Trump,48.0
,Pennsylvania,2024-09-16,lv,Kamala Harris,50.8
,Pennsylvania,2024-09-16,lv,Donald Trump,49.2
,Pennsylvania,2024-09-16,a,Kamala Harris,50.2
,Pennsylvania,2024-09-16,a,Donald Trump,47.1
,Pennsylvania,2024-09-16,rv,Kamala Harris,50.9
,Pennsylvania,2024-09-16,rv,Donald Trump,46.6
,Wisconsin,2024-09-16,lv,Kamala Harris,51.5
,Wisconsin,2024-09-16,lv,Donald Trump,46.1
,Wisconsin,2024-09-16,lv,Kamala Harris,53.1
,Wisconsin,2024-09-16,lv,Donald Trump,46.9
,Wisconsin,2024-09-16,a,Kamala Harris,51.3
,Wisconsin,2024-09-16,a,Donald Trump,45.6
,Wisconsin,2024-09-16,rv,Kamala Harris,52.4
,Wisconsin,2024-09-16,rv,Donald Trump,45.3
-0.3,Pennsylvania,2024-09-15,lv,Kamala Harris,48.4
-0.3,Pennsylvania,2024-09-15,lv,Donald Trump,49.8
-0.3,,2024-09-15,lv,Kamala Harris,51.0
-0.3,,2024-09-15,lv,Donald Trump,45.0
0.6,Georgia,2024-09-15,lv,Kamala Harris,44.5
0.6,Georgia,2024-09-15,lv,Donald Trump,46.2
1.7,,2024-09-15,a,Kamala Harris,44.9
1.7,,2024-09-15,a,Donald Trump,39.4
1.7,,2024-09-15,rv,Kamala Harris,47.7
1.7,,2024-09-15,rv,Donald Trump,42.5
1.7,,2024-09-15,lv,Kamala Harris,50.5
1.7,,2024-09-15,lv,Donald Trump,43.4
-0.9,,2024-09-15,rv,Kamala Harris,48.0
-0.9,,2024-09-15,rv,Donald Trump,44.0
-0.2,Georgia,2024-09-15,lv,Kamala Harris,44.4
-0.2,Georgia,2024-09-15,lv,Donald Trump,46.9
-0.1,Maine,2024-09-15,lv,Kamala Harris,50.0
-0.1,Maine,2024-09-15,lv,Donald Trump,41.0
-0.1,Maine CD-1,2024-09-15,lv,Kamala Harris,58.0
-0.1,Maine CD-1,2024-09-15,lv,Donald Trump,32.0
-0.1,Maine CD-2,2024-09-15,lv,Kamala Harris,42.0
-0.1,Maine CD-2,2024-09-15,lv,Donald Trump,49.0
-0.1,Pennsylvania,2024-09-15,rv,Kamala Harris,49.0
-0.1,Pennsylvania,2024-09-15,rv,Donald Trump,46.0
-0.3,,2024-09-14,lv,Kamala Harris,50.0
-0.3,,2024-09-14,lv,Donald Trump,45.0
-1.0,Pennsylvania,2024-09-14,lv,Kamala Harris,48.6
-1.0,Pennsylvania,2024-09-14,lv,Donald Trump,45.6
-0.3,Wisconsin,2024-09-14,lv,Kamala Harris,48.0
-0.3,Wisconsin,2024-09-14,lv,Donald Trump,45.0
-0.3,Wisconsin,2024-09-14,lv,Kamala Harris,49.0
-0.3,Wisconsin,2024-09-14,lv,Donald Trump,48.0
0.1,Colorado,2024-09-14,lv,Kamala Harris,53.0
0.1,Colorado,2024-09-14,lv,Donald Trump,42.0
-1.2,,2024-09-13,lv,Kamala Harris,50.0
-1.2,,2024-09-13,lv,Donald Trump,46.0
-1.1,Maryland,2024-09-13,lv,Kamala Harris,65.3
-1.1,Maryland,2024-09-13,lv,Donald Trump,33.3
-1.1,Missouri,2024-09-13,lv,Kamala Harris,43.4
-1.1,Missouri,2024-09-13,lv,Donald Trump,55.2
-1.1,Indiana,2024-09-13,lv,Kamala Harris,40.7
-1.1,Indiana,2024-09-13,lv,Donald Trump,57.9
-1.1,,2024-09-13,rv,Kamala Harris,50.0
-1.1,,2024-09-13,rv,Donald Trump,45.0
-1.1,,2024-09-13,lv,Kamala Harris,50.0
-1.1,,2024-09-13,lv,Donald Trump,46.0
-1.1,,2024-09-13,rv,Kamala Harris,48.0
-1.1,,2024-09-13,rv,Donald Trump,44.0
-1.1,,2024-09-13,lv,Kamala Harris,49.0
-1.1,,2024-09-13,lv,Donald Trump,45.0
-0.4,,2024-09-13,rv,Kamala Harris,47.0
-0.4,,2024-09-13,rv,Donald Trump,43.0
-0.4,,2024-09-13,rv,Kamala Harris,45.0
-0.4,,2024-09-13,rv,Donald Trump,41.0
-0.4,North Carolina,2024-09-13,lv,Kamala Harris,45.9
-0.4,North Carolina,2024-09-13,lv,Donald Trump,48.9
-0.9,,2024-09-13,a,Kamala Harris,51.0
-0.9,,2024-09-13,a,Donald Trump,46.0
-0.9,,2024-09-13,rv,Kamala Harris,51.0
-0.9,,2024-09-13,rv,Donald Trump,47.0
-0.9,,2024-09-13,lv,Kamala Harris,52.0
-0.9,,2024-09-13,lv,Donald Trump,46.0
-0.9,,2024-09-13,a,Kamala Harris,51.0
-0.9,,2024-09-13,a,Donald Trump,45.0
-0.9,,2024-09-13,rv,Kamala Harris,50.0
-0.9,,2024-09-13,rv,Donald Trump,46.0
-0.9,,2024-09-13,lv,Kamala Harris,51.0
-0.9,,2024-09-13,lv,Donald Trump,46.0
0.6,Nevada,2024-09-13,lv,Kamala Harris,45.3
0.6,Nevada,2024-09-13,lv,Donald Trump,43.5
-0.3,,2024-09-13,lv,Kamala Harris,50.0
-0.3,,2024-09-13,lv,Donald Trump,45.0
-0.1,,2024-09-13,rv,Kamala Harris,52.0
-0.1,,2024-09-13,rv,Donald Trump,48.0
-0.1,,2024-09-13,rv,Kamala Harris,50.0
-0.1,,2024-09-13,rv,Donald Trump,47.0
0.6,Missouri,2024-09-13,rv,Kamala Harris,41.0
0.6,Missouri,2024-09-13,rv,Donald Trump,50.0
0.2,,2024-09-13,a,Kamala Harris,47.0
0.2,,2024-09-13,a,Donald Trump,42.0
-0.9,New Mexico,2024-09-13,lv,Kamala Harris,49.0
-0.9,New Mexico,2024-09-13,lv,Donald Trump,39.0
-0.6,North Carolina,2024-09-13,rv,Kamala Harris,46.0
-0.6,North Carolina,2024-09-13,rv,Donald Trump,45.0
0.4,,2024-09-12,lv,Kamala Harris,44.0
0.4,,2024-09-12,lv,Donald Trump,42.0
-0.3,Michigan,2024-09-12,lv,Kamala Harris,48.0
-0.3,Michigan,2024-09-12,lv,Donald Trump,48.6
-0.9,,2024-09-12,rv,Kamala Harris,47.0
-0.9,,2024-09-12,rv,Donald Trump,42.0
-0.9,,2024-09-12,a,Kamala Harris,43.0
-0.9,,2024-09-12,a,Donald Trump,39.0
,North Carolina,2024-09-12,lv,Kamala Harris,46.8
,North Carolina,2024-09-12,lv,Donald Trump,48.4
-0.5,New Hampshire,2024-09-12,lv,Kamala Harris,51.0
-0.5,New Hampshire,2024-09-12,lv,Donald Trump,43.0
-0.5,New Hampshire,2024-09-12,lv,Kamala Harris,51.0
-0.5,New Hampshire,2024-09-12,lv,Donald Trump,43.0
-0.1,Alaska,2024-09-12,lv,Kamala Harris,42.0
-0.1,Alaska,2024-09-12,lv,Donald Trump,47.0
0.6,North Carolina,2024-09-12,lv,Kamala Harris,46.0
0.6,North Carolina,2024-09-12,lv,Donald Trump,48.4
-0.3,Wisconsin,2024-09-12,lv,Kamala Harris,49.0
-0.3,Wisconsin,2024-09-12,lv,Donald Trump,46.6
-0.8,,2024-09-12,lv,Kamala Harris,48.0
-0.8,,2024-09-12,lv,Donald Trump,50.9
-0.8,,2024-09-12,lv,Kamala Harris,47.3
-0.8,,2024-09-12,lv,Donald Trump,50.9
0.6,Arizona,2024-09-12,lv,Kamala Harris,45.5
0.6,Arizona,2024-09-12,lv,Donald Trump,47.1
-0.3,,2024-09-12,lv,Kamala Harris,50.0
-0.3,,2024-09-12,lv,Donald Trump,45.0
-0.4,,2024-09-12,lv,Kamala Harris,51.0
-0.4,,2024-09-12,lv,Donald Trump,47.0
0.1,Missouri,2024-09-12,lv,Kamala Harris,44.0
0.1,Missouri,2024-09-12,lv,Donald Trump,55.0
-0.3,,2024-09-11,lv,Kamala Harris,50.0
-0.3,,2024-09-11,lv,Donald Trump,45.0
-0.2,Michigan,2024-09-11,lv,Kamala Harris,48.0
-0.2,Michigan,2024-09-11,lv,Donald Trump,48.0
-0.2,Michigan,2024-09-11,lv,Kamala Harris,47.0
-0.2,Michigan,2024-09-11,lv,Donald Trump,46.0
,,2024-09-11,lv,Kamala Harris,48.0
,,2024-09-11,lv,Donald Trump,45.0
0.0,,2024-09-11,lv,Kamala Harris,47.0
0.0,,2024-09-11,lv,Donald Trump,44.0
-0.3,,2024-09-11,lv,Kamala Harris,50.0
-0.3,,2024-09-11,lv,Donald Trump,46.0
-1.2,Iowa,2024-09-11,lv,Kamala Harris,43.0
-1.2,Iowa,2024-09-11,lv,Donald Trump,47.0
-0.3,,2024-09-10,lv,Kamala Harris,50.0
-0.3,,2024-09-10,lv,Donald Trump,46.0
-1.1,,2024-09-10,rv,Kamala Harris,45.0
-1.1,,2024-09-10,rv,Donald Trump,45.0
-0.3,,2024-09-10,lv,Kamala Harris,50.0
-0.3,,2024-09-10,lv,Donald Trump,46.0
,Georgia,2024-09-10,lv,Kamala Harris,49.8
,Georgia,2024-09-10,lv,Donald Trump,50.2
-0.3,,2024-09-09,lv,Kamala Harris,49.0
-0.3,,2024-09-09,lv,Donald Trump,46.0
-0.9,Arizona,2024-09-09,lv,Kamala Harris,46.0
-0.9,Arizona,2024-09-09,lv,Donald Trump,46.2
0.4,North Carolina,2024-09-09,lv,Kamala Harris,45.0
0.4,North Carolina,2024-09-09,lv,Donald Trump,44.0
0.4,Arizona,2024-09-09,lv,Kamala Harris,46.0
0.4,Arizona,2024-09-09,lv,Donald Trump,47.0
0.4,Florida,2024-09-09,lv,Kamala Harris,44.0
0.4,Florida,2024-09-09,lv,Donald Trump,50.0
0.4,Georgia,2024-09-09,lv,Kamala Harris,47.0
0.4,Georgia,2024-09-09,lv,Donald Trump,49.0
0.4,Michigan,2024-09-09,lv,Kamala Harris,48.0
0.4,Michigan,2024-09-09,lv,Donald Trump,45.0
0.4,Minnesota,2024-09-09,lv,Kamala Harris,51.0
0.4,Minnesota,2024-09-09,lv,Donald Trump,44.0
0.4,Nevada,2024-09-09,lv,Kamala Harris,45.0
0.4,Nevada,2024-09-09,lv,Donald Trump,46.0
0.4,New Mexico,2024-09-09,lv,Kamala Harris,49.0
0.4,New Mexico,2024-09-09,lv,Donald Trump,44.0
0.4,Pennsylvania,2024-09-09,lv,Kamala Harris,45.0
0.4,Pennsylvania,2024-09-09,lv,Donald Trump,45.0
0.4,Wisconsin,2024-09-09,lv,Kamala Harris,49.0
0.4,Wisconsin,2024-09-09,lv,Donald Trump,46.0
0.2,Texas,2024-09-09,lv,Kamala Harris,41.0
0.2,Texas,2024-09-09,lv,Donald Trump,51.0
,,2024-09-09,lv,Kamala Harris,51.2
,,2024-09-09,lv,Donald Trump,48.8
1.7,Virginia,2024-09-09,a,Kamala Harris,44.0
1.7,Virginia,2024-09-09,a,Donald Trump,44.0
1.7,Virginia,2024-09-09,lv,Kamala Harris,47.0
1.7,Virginia,2024-09-09,lv,Donald Trump,46.0
1.7,Virginia,2024-09-09,a,Kamala Harris,45.0
1.7,Virginia,2024-09-09,a,Donald Trump,45.0
1.7,Virginia,2024-09-09,lv,Kamala Harris,48.0
1.7,Virginia,2024-09-09,lv,Donald Trump,46.0
-0.4,California,2024-09-09,lv,Kamala Harris,60.0
-0.4,California,2024-09-09,lv,Donald Trump,29.0
1.7,,2024-09-08,a,Kamala Harris,43.9
1.7,,2024-09-08,a,Donald Trump,40.5
1.7,,2024-09-08,rv,Kamala Harris,47.5
1.7,,2024-09-08,rv,Donald Trump,43.2
1.7,,2024-09-08,lv,Kamala Harris,49.3
1.7,,2024-09-08,lv,Donald Trump,44.7
-0.3,,2024-09-08,lv,Kamala Harris,49.0
-0.3,,2024-09-08,lv,Donald Trump,46.0
-0.5,North Carolina,2024-09-08,lv,Kamala Harris,49.0
-0.5,North Carolina,2024-09-08,lv,Donald Trump,46.0
-0.5,North Carolina,2024-09-08,lv,Kamala Harris,50.0
-0.5,North Carolina,2024-09-08,lv,Donald Trump,47.0
-0.5,Georgia,2024-09-08,lv,Kamala Harris,45.0
-0.5,Georgia,2024-09-08,lv,Donald Trump,49.0
-0.5,Georgia,2024-09-08,lv,Kamala Harris,46.0
-0.5,Georgia,2024-09-08,lv,Donald Trump,49.0
-0.8,Virginia,2024-09-08,lv,Kamala Harris,50.0
-0.8,Virginia,2024-09-08,lv,Donald Trump,42.0
-0.8,Virginia,2024-09-08,lv,Kamala Harris,51.0
-0.8,Virginia,2024-09-08,lv,Donald Trump,43.0
-0.8,Virginia,2024-09-08,rv,Kamala Harris,49.0
-0.8,Virginia,2024-09-08,rv,Donald Trump,42.0
-0.8,Virginia,2024-09-08,rv,Kamala Harris,51.0
-0.8,Virginia,2024-09-08,rv,Donald Trump,43.0
0.6,Minnesota,2024-09-08,lv,Kamala Harris,48.8
0.6,Minnesota,2024-09-08,lv,Donald Trump,44.6
-0.3,Arizona,2024-09-08,lv,Kamala Harris,46.89
-0.3,Arizona,2024-09-08,lv,Donald Trump,49.05
-0.3,Florida,2024-09-08,lv,Kamala Harris,47.05
-0.3,Florida,2024-09-08,lv,Donald Trump,49.12
-0.3,Maryland,2024-09-08,lv,Kamala Harris,62.23
-0.3,Maryland,2024-09-08,lv,Donald Trump,34.13
-0.3,Michigan,2024-09-08,lv,Kamala Harris,49.19
-0.3,Michigan,2024-09-08,lv,Donald Trump,46.12
-0.3,Nevada,2024-09-08,lv,Kamala Harris,47.58
-0.3,Nevada,2024-09-08,lv,Donald Trump,48.45
-0.3,Ohio,2024-09-08,lv,Kamala Harris,43.58
-0.3,Ohio,2024-09-08,lv,Donald Trump,51.92
-0.3,Pennsylvania,2024-09-08,lv,Kamala Harris,49.34
-0.3,Pennsylvania,2024-09-08,lv,Donald Trump,46.34
-0.3,Texas,2024-09-08,lv,Kamala Harris,43.43
-0.3,Texas,2024-09-08,lv,Donald Trump,51.75
-0.3,Wisconsin,2024-09-08,lv,Kamala Harris,49.48
-0.3,Wisconsin,2024-09-08,lv,Donald Trump,46.19
-0.3,North Carolina,2024-09-08,lv,Kamala Harris,48.22
-0.3,North Carolina,2024-09-08,lv,Donald Trump,47.82
-0.3,Colorado,2024-09-08,lv,Kamala Harris,54.8
-0.3,Colorado,2024-09-08,lv,Donald Trump,40.08
-0.3,Georgia,2024-09-08,lv,Kamala Harris,48.39
-0.3,Georgia,2024-09-08,lv,Donald Trump,47.51
-0.3,Minnesota,2024-09-08,lv,Kamala Harris,50.92
-0.3,Minnesota,2024-09-08,lv,Donald Trump,44.28
-0.3,Virginia,2024-09-08,lv,Kamala Harris,51.97
-0.3,Virginia,2024-09-08,lv,Donald Trump,42.24
,Rhode Island,2024-09-08,a,Kamala Harris,53.0
,Rhode Island,2024-09-08,a,Donald Trump,27.0
-0.3,,2024-09-07,lv,Kamala Harris,49.0
-0.3,,2024-09-07,lv,Donald Trump,46.0
-1.3,North Carolina,2024-09-07,lv,Kamala Harris,49.0
-1.3,North Carolina,2024-09-07,lv,Donald Trump,46.0
,North Carolina,2024-09-06,rv,Kamala Harris,46.0
,North Carolina,2024-09-06,rv,Donald Trump,47.0
,North Carolina,2024-09-06,lv,Kamala Harris,47.0
,North Carolina,2024-09-06,lv,Donald Trump,48.0
,Georgia,2024-09-06,rv,Kamala Harris,44.0
,Georgia,2024-09-06,rv,Donald Trump,47.0
,Georgia,2024-09-06,lv,Kamala Harris,45.0
,Georgia,2024-09-06,lv,Donald Trump,47.0
0.6,Arkansas,2024-09-06,lv,Kamala Harris,40.0
0.6,Arkansas,2024-09-06,lv,Donald Trump,55.0
-0.3,,2024-09-06,lv,Kamala Harris,49.0
-0.3,,2024-09-06,lv,Donald Trump,46.0
0.3,Michigan,2024-09-06,lv,Kamala Harris,47.0
0.3,Michigan,2024-09-06,lv,Donald Trump,47.0
0.3,Wisconsin,2024-09-06,lv,Kamala Harris,47.0
0.3,Wisconsin,2024-09-06,lv,Donald Trump,47.0
0.3,Pennsylvania,2024-09-06,lv,Kamala Harris,46.0
0.3,Pennsylvania,2024-09-06,lv,Donald Trump,48.0
-1.1,Michigan,2024-09-06,lv,Kamala Harris,50.0
-1.1,Michigan,2024-09-06,lv,Donald Trump,49.0
-1.1,Pennsylvania,2024-09-06,lv,Kamala Harris,50.0
-1.1,Pennsylvania,2024-09-06,lv,Donald Trump,50.0
-1.1,Wisconsin,2024-09-06,lv,Kamala Harris,51.0
-1.1,Wisconsin,2024-09-06,lv,Donald Trump,49.0
-1.5,,2024-09-06,lv,Kamala Harris,47.0
-1.5,,2024-09-06,lv,Donald Trump,48.0
-1.5,,2024-09-06,lv,Kamala Harris,45.0
-1.5,,2024-09-06,lv,Donald Trump,47.0
-1.5,,2024-09-06,rv,Kamala Harris,46.0
-1.5,,2024-09-06,rv,Donald Trump,48.0
-1.5,,2024-09-06,rv,Kamala Harris,44.0
-1.5,,2024-09-06,rv,Donald Trump,46.0
-0.2,Washington,2024-09-06,rv,Kamala Harris,53.0
-0.2,Washington,2024-09-06,rv,Donald Trump,32.0
-0.1,Virginia,2024-09-06,a,Kamala Harris,46.0
-0.1,Virginia,2024-09-06,a,Donald Trump,36.0
-0.1,Virginia,2024-09-06,rv,Kamala Harris,49.4
-0.1,Virginia,2024-09-06,rv,Donald Trump,35.7
-0.1,,2024-09-05,rv,Kamala Harris,50.0
-0.1,,2024-09-05,rv,Donald Trump,50.0
-0.1,,2024-09-05,rv,Kamala Harris,49.0
-0.1,,2024-09-05,rv,Donald Trump,49.0
-0.4,,2024-09-05,lv,Kamala Harris,50.0
-0.4,,2024-09-05,lv,Donald Trump,48.0
-1.1,California,2024-09-05,lv,Kamala Harris,60.8
-1.1,California,2024-09-05,lv,Donald Trump,38.0
-1.1,Florida,2024-09-05,lv,Kamala Harris,47.6
-1.1,Florida,2024-09-05,lv,Donald Trump,51.1
-1.1,Texas,2024-09-05,lv,Kamala Harris,48.0
-1.1,Texas,2024-09-05,lv,Donald Trump,50.9
-1.1,Ohio,2024-09-05,lv,Kamala Harris,44.7
-1.1,Ohio,2024-09-05,lv,Donald Trump,54.3
-0.4,Arizona,2024-09-05,rv,Kamala Harris,46.0
-0.4,Arizona,2024-09-05,rv,Donald Trump,45.9
-0.4,Arizona,2024-09-05,lv,Kamala Harris,46.8
-0.4,Arizona,2024-09-05,lv,Donald Trump,46.7
-0.4,Arizona,2024-09-05,rv,Kamala Harris,45.8
-0.4,Arizona,2024-09-05,rv,Donald Trump,45.8
-0.4,Arizona,2024-09-05,lv,Kamala Harris,48.0
-0.4,Arizona,2024-09-05,lv,Donald Trump,47.8
-0.9,,2024-09-05,rv,Kamala Harris,49.0
-0.9,,2024-09-05,rv,Donald Trump,48.0
-0.3,,2024-09-05,lv,Kamala Harris,49.0
-0.3,,2024-09-05,lv,Donald Trump,46.0
-1.1,,2024-09-05,lv,Kamala Harris,46.2
-1.1,,2024-09-05,lv,Donald Trump,44.2
-1.1,,2024-09-05,lv,Kamala Harris,49.0
-1.1,,2024-09-05,lv,Donald Trump,46.9
,,2024-09-05,lv,Kamala Harris,52.0
,,2024-09-05,lv,Donald Trump,48.0
,,2024-09-05,lv,Kamala Harris,50.5
,,2024-09-05,lv,Donald Trump,44.6
-1.1,Wisconsin,2024-09-05,rv,Kamala Harris,52.0
-1.1,Wisconsin,2024-09-05,rv,Donald Trump,48.0
-1.1,Wisconsin,2024-09-05,lv,Kamala Harris,52.0
-1.1,Wisconsin,2024-09-05,lv,Donald Trump,48.0
-1.1,Wisconsin,2024-09-05,rv,Kamala Harris,47.0
-1.1,Wisconsin,2024-09-05,rv,Donald Trump,43.0
-1.1,Wisconsin,2024-09-05,lv,Kamala Harris,48.0
-1.1,Wisconsin,2024-09-05,lv,Donald Trump,43.0
-1.1,,2024-09-04,lv,Kamala Harris,51.3
-1.1,,2024-09-04,lv,Donald Trump,47.6
-0.3,,2024-09-04,lv,Kamala Harris,49.0
-0.3,,2024-09-04,lv,Donald Trump,46.0
0.2,,2024-09-04,rv,Kamala Harris,44.0
0.2,,2024-09-04,rv,Donald Trump,41.0
0.2,,2024-09-04,a,Kamala Harris,39.0
0.2,,2024-09-04,a,Donald Trump,37.0
-0.3,,2024-09-04,rv,Kamala Harris,48.0
-0.3,,2024-09-04,rv,Donald Trump,47.0
0.4,,2024-09-04,rv,Kamala Harris,45.0
0.4,,2024-09-04,rv,Donald Trump,40.0
0.4,,2024-09-04,rv,Kamala Harris,50.0
0.4,,2024-09-04,rv,Donald Trump,47.0
0.4,,2024-09-04,a,Kamala Harris,42.0
0.4,,2024-09-04,a,Donald Trump,36.0
-1.1,,2024-09-03,rv,Kamala Harris,47.0
-1.1,,2024-09-03,rv,Donald Trump,45.0
0.6,,2024-09-03,rv,Kamala Harris,48.8
0.6,,2024-09-03,rv,Donald Trump,47.3
0.6,Pennsylvania,2024-09-03,rv,Kamala Harris,47.9
0.6,Pennsylvania,2024-09-03,rv,Donald Trump,49.0
0.6,Michigan,2024-09-03,rv,Kamala Harris,48.4
0.6,Michigan,2024-09-03,rv,Donald Trump,47.6
0.6,Wisconsin,2024-09-03,rv,Kamala Harris,47.9
0.6,Wisconsin,2024-09-03,rv,Donald Trump,47.7
0.6,North Carolina,2024-09-03,rv,Kamala Harris,47.5
0.6,North Carolina,2024-09-03,rv,Donald Trump,50.0
0.6,Georgia,2024-09-03,rv,Kamala Harris,48.3
0.6,Georgia,2024-09-03,rv,Donald Trump,48.9
0.6,Arizona,2024-09-03,rv,Kamala Harris,46.9
0.6,Arizona,2024-09-03,rv,Donald Trump,48.5
0.6,Nevada,2024-09-03,rv,Kamala Harris,46.8
0.6,Nevada,2024-09-03,rv,Donald Trump,47.0
-0.3,,2024-09-03,rv,Kamala Harris,48.0
-0.3,,2024-09-03,rv,Donald Trump,45.0
-0.3,,2024-09-03,lv,Kamala Harris,50.0
-0.3,,2024-09-03,lv,Donald Trump,46.0
0.2,,2024-09-03,lv,Kamala Harris,49.9
0.2,,2024-09-03,lv,Donald Trump,50.1
0.2,,2024-09-03,lv,Kamala Harris,48.3
0.2,,2024-09-03,lv,Donald Trump,47.2
0.2,,2024-09-03,lv,Kamala Harris,46.7
0.2,,2024-09-03,lv,Donald Trump,46.9
-0.3,,2024-09-02,rv,Kamala Harris,48.0
-0.3,,2024-09-02,rv,Donald Trump,45.0
-0.3,,2024-09-02,lv,Kamala Harris,50.0
-0.3,,2024-09-02,lv,Donald Trump,45.0
,,2024-09-02,lv,Kamala Harris,49.0
,,2024-09-02,lv,Donald Trump,46.0
-0.4,,2024-09-02,rv,Kamala Harris,49.0
-0.4,,2024-09-02,rv,Donald Trump,49.0
0.1,Indiana,2024-09-02,lv,Kamala Harris,42.0
0.1,Indiana,2024-09-02,lv,Donald Trump,52.0
,,2024-09-02,lv,Kamala Harris,50.8
,,2024-09-02,lv,Donald Trump,49.2
,Ohio,2024-09-01,lv,Kamala Harris,43.0
,Ohio,2024-09-01,lv,Donald Trump,52.0
-1.1,Alaska,2024-09-01,lv,Kamala Harris,43.1
-1.1,Alaska,2024-09-01,lv,Donald Trump,53.0
